season,week,season_type,game_label,game_date,ne_home_away,opponent,quarter,category,player,completions,attempts,pass_yards,interceptions,pass_td,carries,rush_yards,rush_td,targets,receptions,rec_yards,rec_td
2018,12,REG,"2018 Week 12",2018-11-25,Away,NYJ,Q1,Receiving,"R. Gronkowski",,,,,,,,,2,1,34,1
2018,12,REG,"2018 Week 12",2018-11-25,Away,NYJ,Q1,Receiving,"J. Gordon",,,,,,,,,1,1,23,0
2018,12,REG,"2018 Week 12",2018-11-25,Away,NYJ,Q1,Receiving,"C. Hogan",,,,,,,,,1,1,20,0
2018,12,REG,"2018 Week 12",2018-11-25,Away,NYJ,Q2,Passing,"T. Brady",7,11,67,0,0,,,,,,,
2018,12,REG,"2018 Week 12",2018-11-25,Away,NYJ,Q2,Rushing,"S. Michel",,,,,,8,37,0,,,,
2018,12,REG,"2018 Week 12",2018-11-25,Away,NYJ,Q2,Rushing,"J. White",,,,,,2,10,0,,,,
2018,12,REG,"2018 Week 12",2018-11-25,Away,NYJ,Q2,Receiving,"J. Gordon",,,,,,,,,2,2,29,0
2018,12,REG,"2018 Week 12",2018-11-25,Away,NYJ,Q2,Receiving,"R. Gronkowski",,,,,,,,,3,1,15,0
2018,12,REG,"2018 Week 12",2018-11-25,Away,NYJ,Q2,Receiving,"J. Edelman",,,,,,,,,2,1,11,0
2018,12,REG,"2018 Week 12",2018-11-25,Away,NYJ,Q2,Receiving,"J. White",,,,,,,,,2,1,5,0
2018,12,REG,"2018 Week 12",2018-11-25,Away,NYJ,Q2,Receiving,"S. Michel",,,,,,,,,1,1,4,0
2018,12,REG,"2018 Week 12",2018-11-25,Away,NYJ,Q2,Receiving,"P. Dorsett",,,,,,,,,1,1,3,0
2018,12,REG,"2018 Week 12",2018-11-25,Away,NYJ,Q3,Passing,"T. Brady",5,8,70,0,1,,,,,,,
2018,12,REG,"2018 Week 12",2018-11-25,Away,NYJ,Q3,Rushing,"S. Michel",,,,,,5,46,0,,,,
2018,12,REG,"2018 Week 12",2018-11-25,Away,NYJ,Q3,Rushing,"J. White",,,,,,3,30,0,,,,
2018,12,REG,"2018 Week 12",2018-11-25,Away,NYJ,Q3,Rushing,"C. Patterson",,,,,,2,5,0,,,,
2018,12,REG,"2018 Week 12",2018-11-25,Away,NYJ,Q3,Receiving,"C. Hogan",,,,,,,,,1,1,27,0
2018,12,REG,"2018 Week 12",2018-11-25,Away,NYJ,Q3,Receiving,"J. Edelman",,,,,,,,,1,1,21,1
2018,12,REG,"2018 Week 12",2018-11-25,Away,NYJ,Q3,Receiving,"S. Michel",,,,,,,,,1,1,8,0
2018,12,REG,"2018 Week 12",2018-11-25,Away,NYJ,Q3,Receiving,"P. Dorsett",,,,,,,,,1,1,7,0
2018,12,REG,"2018 Week 12",2018-11-25,Away,NYJ,Q3,Receiving,"R. Gronkowski",,,,,,,,,2,1,7,0
2018,12,REG,"2018 Week 12",2018-11-25,Away,NYJ,Q3,Receiving,"J. White",,,,,,,,,2,0,0,0
2018,12,REG,"2018 Week 12",2018-11-25,Away,NYJ,Q4,Passing,"T. Brady",4,6,33,0,0,,,,,,,
2018,12,REG,"2018 Week 12",2018-11-25,Away,NYJ,Q4,Rushing,"S. Michel",,,,,,5,41,1,,,,
2018,12,REG,"2018 Week 12",2018-11-25,Away,NYJ,Q4,Rushing,"J. White",,,,,,2,27,0,,,,
2018,12,REG,"2018 Week 12",2018-11-25,Away,NYJ,Q4,Rushing,"C. Patterson",,,,,,2,1,0,,,,
2018,12,REG,"2018 Week 12",2018-11-25,Away,NYJ,Q4,Rushing,"T. Brady",,,,,,1,-1,0,,,,
2018,12,REG,"2018 Week 12",2018-11-25,Away,NYJ,Q4,Receiving,"J. Gordon",,,,,,,,,2,2,18,0
2018,12,REG,"2018 Week 12",2018-11-25,Away,NYJ,Q4,Receiving,"J. Edelman",,,,,,,,,1,1,16,0
2018,12,REG,"2018 Week 12",2018-11-25,Away,NYJ,Q4,Receiving,"J. White",,,,,,,,,1,0,0,0
2018,12,REG,"2018 Week 12",2018-11-25,Away,NYJ,Q4,Receiving,"C. Patterson",,,,,,,,,2,1,-1,0
2018,13,REG,"2018 Week 13",2018-12-02,Home,MIN,Q1,Passing,"T. Brady",4,7,70,0,0,,,,,,,
2018,13,REG,"2018 Week 13",2018-12-02,Home,MIN,Q1,Rushing,"J. Edelman",,,,,,1,15,0,,,,
2018,13,REG,"2018 Week 13",2018-12-02,Home,MIN,Q1,Rushing,"S. Michel",,,,,,4,11,0,,,,
2018,13,REG,"2018 Week 13",2018-12-02,Home,MIN,Q1,Rushing,"T. Brady",,,,,,1,5,0,,,,
2018,13,REG,"2018 Week 13",2018-12-02,Home,MIN,Q1,Rushing,"J. Develin",,,,,,1,1,1,,,,
2018,13,REG,"2018 Week 13",2018-12-02,Home,MIN,Q1,Receiving,"C. Patterson",,,,,,,,,1,1,24,0
2018,13,REG,"2018 Week 13",2018-12-02,Home,MIN,Q1,Receiving,"C. Hogan",,,,,,,,,1,1,18,0
2018,13,REG,"2018 Week 13",2018-12-02,Home,MIN,Q1,Receiving,"R. Burkhead",,,,,,,,,1,1,15,0
2018,13,REG,"2018 Week 13",2018-12-02,Home,MIN,Q1,Receiving,"J. Edelman",,,,,,,,,4,1,13,0
2018,13,REG,"2018 Week 13",2018-12-02,Home,MIN,Q2,Passing,"T. Brady",9,10,102,0,0,,,,,,,
2018,13,REG,"2018 Week 13",2018-12-02,Home,MIN,Q2,Rushing,"R. Burkhead",,,,,,4,10,0,,,,
2018,13,REG,"2018 Week 13",2018-12-02,Home,MIN,Q2,Rushing,"S. Michel",,,,,,3,8,0,,,,
2018,13,REG,"2018 Week 13",2018-12-02,Home,MIN,Q2,Rushing,"C. Patterson",,,,,,1,6,0,,,,
2018,13,REG,"2018 Week 13",2018-12-02,Home,MIN,Q2,Rushing,"J. White",,,,,,1,0,0,,,,
2018,13,REG,"2018 Week 13",2018-12-02,Home,MIN,Q2,Receiving,"J. White",,,,,,,,,5,5,80,0
2018,13,REG,"2018 Week 13",2018-12-02,Home,MIN,Q2,Receiving,"R. Gronkowski",,,,,,,,,2,2,11,0
2018,13,REG,"2018 Week 13",2018-12-02,Home,MIN,Q2,Receiving,"R. Burkhead",,,,,,,,,1,1,6,0
2018,13,REG,"2018 Week 13",2018-12-02,Home,MIN,Q2,Receiving,"J. Edelman",,,,,,,,,2,1,5,0
2018,13,REG,"2018 Week 13",2018-12-02,Home,MIN,Q3,Passing,"T. Brady",8,11,115,0,1,,,,,,,
2018,13,REG,"2018 Week 13",2018-12-02,Home,MIN,Q3,Rushing,"J. White",,,,,,5,26,0,,,,
2018,13,REG,"2018 Week 13",2018-12-02,Home,MIN,Q3,Rushing,"S. Michel",,,,,,2,9,0,,,,
2018,13,REG,"2018 Week 13",2018-12-02,Home,MIN,Q3,Receiving,"J. Gordon",,,,,,,,,2,2,48,1
2018,13,REG,"2018 Week 13",2018-12-02,Home,MIN,Q3,Receiving,"C. Patterson",,,,,,,,,1,1,29,0
2018,13,REG,"2018 Week 13",2018-12-02,Home,MIN,Q3,Receiving,"R. Gronkowski",,,,,,,,,2,1,15,0
2018,13,REG,"2018 Week 13",2018-12-02,Home,MIN,Q3,Receiving,"J. White",,,,,,,,,4,2,12,0
2018,13,REG,"2018 Week 13",2018-12-02,Home,MIN,Q3,Receiving,"J. Develin",,,,,,,,,1,1,9,0
2018,13,REG,"2018 Week 13",2018-12-02,Home,MIN,Q3,Receiving,"C. Hogan",,,,,,,,,1,1,2,0
2018,13,REG,"2018 Week 13",2018-12-02,Home,MIN,Q4,Passing,"T. Brady",3,4,24,1,0,,,,,,,
2018,13,REG,"2018 Week 13",2018-12-02,Home,MIN,Q4,Rushing,"S. Michel",,,,,,8,35,0,,,,
2018,13,REG,"2018 Week 13",2018-12-02,Home,MIN,Q4,Rushing,"J. Edelman",,,,,,1,20,0,,,,
2018,13,REG,"2018 Week 13",2018-12-02,Home,MIN,Q4,Rushing,"R. Burkhead",,,,,,3,10,0,,,,
2018,13,REG,"2018 Week 13",2018-12-02,Home,MIN,Q4,Rushing,"J. Develin",,,,,,3,4,1,,,,
2018,13,REG,"2018 Week 13",2018-12-02,Home,MIN,Q4,Rushing,"T. Brady",,,,,,1,0,0,,,,
2018,13,REG,"2018 Week 13",2018-12-02,Home,MIN,Q4,Receiving,"J. Gordon",,,,,,,,,1,1,10,0
2018,13,REG,"2018 Week 13",2018-12-02,Home,MIN,Q4,Receiving,"J. Edelman",,,,,,,,,2,1,7,0
2018,13,REG,"2018 Week 13",2018-12-02,Home,MIN,Q4,Receiving,"S. Michel",,,,,,,,,1,1,7,0
2018,14,REG,"2018 Week 14",2018-12-09,Away,MIA,Q1,Passing,"T. Brady",7,7,70,0,0,,,,,,,
2018,14,REG,"2018 Week 14",2018-12-09,Away,MIA,Q1,Rushing,"S. Michel",,,,,,9,27,0,,,,
2018,14,REG,"2018 Week 14",2018-12-09,Away,MIA,Q1,Rushing,"J. Develin",,,,,,1,2,1,,,,
2018,14,REG,"2018 Week 14",2018-12-09,Away,MIA,Q1,Rushing,"R. Burkhead",,,,,,1,-2,0,,,,
2018,14,REG,"2018 Week 14",2018-12-09,Away,MIA,Q1,Receiving,"J. Edelman",,,,,,,,,3,3,31,0
2018,14,REG,"2018 Week 14",2018-12-09,Away,MIA,Q1,Receiving,"J. Gordon",,,,,,,,,1,1,16,0
2018,14,REG,"2018 Week 14",2018-12-09,Away,MIA,Q1,Receiving,"C. Patterson",,,,,,,,,1,1,14,0
2018,14,REG,"2018 Week 14",2018-12-09,Away,MIA,Q1,Receiving,"R. Gronkowski",,,,,,,,,1,1,6,0
2018,14,REG,"2018 Week 14",2018-12-09,Away,MIA,Q1,Receiving,"R. Burkhead",,,,,,,,,1,1,3,0
2018,14,REG,"2018 Week 14",2018-12-09,Away,MIA,Q2,Passing,"T. Brady",11,20,161,0,3,,,,,,,
2018,14,REG,"2018 Week 14",2018-12-09,Away,MIA,Q2,Rushing,"S. Michel",,,,,,2,5,0,,,,
2018,14,REG,"2018 Week 14",2018-12-09,Away,MIA,Q2,Rushing,"R. Burkhead",,,,,,2,3,0,,,,
2018,14,REG,"2018 Week 14",2018-12-09,Away,MIA,Q2,Receiving,"R. Gronkowski",,,,,,,,,4,4,61,1
2018,14,REG,"2018 Week 14",2018-12-09,Away,MIA,Q2,Receiving,"J. Edelman",,,,,,,,,5,4,39,1
2018,14,REG,"2018 Week 14",2018-12-09,Away,MIA,Q2,Receiving,"C. Patterson",,,,,,,,,2,1,37,1
2018,14,REG,"2018 Week 14",2018-12-09,Away,MIA,Q2,Receiving,"J. Gordon",,,,,,,,,1,1,18,0
2018,14,REG,"2018 Week 14",2018-12-09,Away,MIA,Q2,Receiving,"J. White",,,,,,,,,3,1,6,0
2018,14,REG,"2018 Week 14",2018-12-09,Away,MIA,Q2,Receiving,"C. Hogan",,,,,,,,,1,0,0,0
2018,14,REG,"2018 Week 14",2018-12-09,Away,MIA,Q3,Passing,"T. Brady",4,10,65,0,0,,,,,,,
2018,14,REG,"2018 Week 14",2018-12-09,Away,MIA,Q3,Rushing,"S. Michel",,,,,,6,20,0,,,,
2018,14,REG,"2018 Week 14",2018-12-09,Away,MIA,Q3,Rushing,"R. Burkhead",,,,,,1,1,0,,,,
2018,14,REG,"2018 Week 14",2018-12-09,Away,MIA,Q3,Receiving,"J. Gordon",,,,,,,,,4,1,29,0
2018,14,REG,"2018 Week 14",2018-12-09,Away,MIA,Q3,Receiving,"R. Gronkowski",,,,,,,,,2,2,24,0
2018,14,REG,"2018 Week 14",2018-12-09,Away,MIA,Q3,Receiving,"J. Edelman",,,,,,,,,2,1,12,0
2018,14,REG,"2018 Week 14",2018-12-09,Away,MIA,Q4,Passing,"T. Brady",5,8,62,0,0,,,,,,,
2018,14,REG,"2018 Week 14",2018-12-09,Away,MIA,Q4,Rushing,"J. White",,,,,,4,13,0,,,,
2018,14,REG,"2018 Week 14",2018-12-09,Away,MIA,Q4,Rushing,"S. Michel",,,,,,3,5,0,,,,
2018,14,REG,"2018 Week 14",2018-12-09,Away,MIA,Q4,Rushing,"T. Brady",,,,,,1,3,0,,,,
2018,14,REG,"2018 Week 14",2018-12-09,Away,MIA,Q4,Receiving,"J. Gordon",,,,,,,,,3,2,33,0
2018,14,REG,"2018 Week 14",2018-12-09,Away,MIA,Q4,Receiving,"R. Gronkowski",,,,,,,,,1,1,16,0
2018,14,REG,"2018 Week 14",2018-12-09,Away,MIA,Q4,Receiving,"J. White",,,,,,,,,1,1,9,0
2018,14,REG,"2018 Week 14",2018-12-09,Away,MIA,Q4,Receiving,"J. Edelman",,,,,,,,,2,1,4,0
2018,14,REG,"2018 Week 14",2018-12-09,Away,MIA,Q4,Receiving,"R. Burkhead",,,,,,,,,1,0,0,0
2018,15,REG,"2018 Week 15",2018-12-16,Away,PIT,Q1,Passing,"T. Brady",5,7,102,0,1,,,,,,,
2018,15,REG,"2018 Week 15",2018-12-16,Away,PIT,Q1,Rushing,"R. Burkhead",,,,,,1,2,0,,,,
2018,15,REG,"2018 Week 15",2018-12-16,Away,PIT,Q1,Receiving,"C. Hogan",,,,,,,,,1,1,63,1
2018,15,REG,"2018 Week 15",2018-12-16,Away,PIT,Q1,Receiving,"J. Gordon",,,,,,,,,1,1,19,0
2018,15,REG,"2018 Week 15",2018-12-16,Away,PIT,Q1,Receiving,"J. Develin",,,,,,,,,1,1,11,0
2018,15,REG,"2018 Week 15",2018-12-16,Away,PIT,Q1,Receiving,"C. Patterson",,,,,,,,,1,1,5,0
2018,15,REG,"2018 Week 15",2018-12-16,Away,PIT,Q1,Receiving,"R. Burkhead",,,,,,,,,1,1,4,0
2018,15,REG,"2018 Week 15",2018-12-16,Away,PIT,Q1,Receiving,"J. Edelman",,,,,,,,,1,0,0,0
2018,15,REG,"2018 Week 15",2018-12-16,Away,PIT,Q1,Receiving,"J. White",,,,,,,,,1,0,0,0
2018,15,REG,"2018 Week 15",2018-12-16,Away,PIT,Q2,Passing,"T. Brady",6,9,36,0,0,,,,,,,
2018,15,REG,"2018 Week 15",2018-12-16,Away,PIT,Q2,Rushing,"S. Michel",,,,,,4,21,0,,,,
2018,15,REG,"2018 Week 15",2018-12-16,Away,PIT,Q2,Rushing,"J. White",,,,,,1,6,0,,,,
2018,15,REG,"2018 Week 15",2018-12-16,Away,PIT,Q2,Receiving,"C. Patterson",,,,,,,,,2,2,15,0
2018,15,REG,"2018 Week 15",2018-12-16,Away,PIT,Q2,Receiving,"J. Edelman",,,,,,,,,3,2,8,0
2018,15,REG,"2018 Week 15",2018-12-16,Away,PIT,Q2,Receiving,"J. Develin",,,,,,,,,1,1,7,0
2018,15,REG,"2018 Week 15",2018-12-16,Away,PIT,Q2,Receiving,"J. White",,,,,,,,,2,1,6,0
2018,15,REG,"2018 Week 15",2018-12-16,Away,PIT,Q2,Receiving,"R. Gronkowski",,,,,,,,,1,0,0,0
2018,15,REG,"2018 Week 15",2018-12-16,Away,PIT,Q3,Passing,"T. Brady",3,5,22,0,0,,,,,,,
2018,15,REG,"2018 Week 15",2018-12-16,Away,PIT,Q3,Rushing,"S. Michel",,,,,,8,36,0,,,,
2018,15,REG,"2018 Week 15",2018-12-16,Away,PIT,Q3,Rushing,"R. Burkhead",,,,,,3,23,0,,,,
2018,15,REG,"2018 Week 15",2018-12-16,Away,PIT,Q3,Receiving,"J. Edelman",,,,,,,,,2,2,14,0
2018,15,REG,"2018 Week 15",2018-12-16,Away,PIT,Q3,Receiving,"R. Burkhead",,,,,,,,,1,1,8,0
2018,15,REG,"2018 Week 15",2018-12-16,Away,PIT,Q3,Receiving,"J. Gordon",,,,,,,,,1,0,0,0
2018,15,REG,"2018 Week 15",2018-12-16,Away,PIT,Q4,Passing,"T. Brady",11,16,119,1,0,,,,,,,
2018,15,REG,"2018 Week 15",2018-12-16,Away,PIT,Q4,Rushing,"J. White",,,,,,1,6,0,,,,
2018,15,REG,"2018 Week 15",2018-12-16,Away,PIT,Q4,Rushing,"S. Michel",,,,,,1,2,0,,,,
2018,15,REG,"2018 Week 15",2018-12-16,Away,PIT,Q4,Receiving,"J. Edelman",,,,,,,,,5,3,68,0
2018,15,REG,"2018 Week 15",2018-12-16,Away,PIT,Q4,Receiving,"R. Gronkowski",,,,,,,,,4,2,21,0
2018,15,REG,"2018 Week 15",2018-12-16,Away,PIT,Q4,Receiving,"J. White",,,,,,,,,4,4,19,0
2018,15,REG,"2018 Week 15",2018-12-16,Away,PIT,Q4,Receiving,"R. Burkhead",,,,,,,,,1,1,6,0
2018,15,REG,"2018 Week 15",2018-12-16,Away,PIT,Q4,Receiving,"C. Hogan",,,,,,,,,2,1,5,0
2018,16,REG,"2018 Week 16",2018-12-23,Home,BUF,Q1,Passing,"T. Brady",3,7,16,0,0,,,,,,,
2018,16,REG,"2018 Week 16",2018-12-23,Home,BUF,Q1,Rushing,"S. Michel",,,,,,7,45,1,,,,
2018,16,REG,"2018 Week 16",2018-12-23,Home,BUF,Q1,Rushing,"C. Patterson",,,,,,2,24,0,,,,
2018,16,REG,"2018 Week 16",2018-12-23,Home,BUF,Q1,Rushing,"R. Burkhead",,,,,,2,11,0,,,,
2018,16,REG,"2018 Week 16",2018-12-23,Home,BUF,Q1,Rushing,"J. White",,,,,,1,5,0,,,,
2018,16,REG,"2018 Week 16",2018-12-23,Home,BUF,Q1,Receiving,"J. Edelman",,,,,,,,,4,2,13,0
2018,16,REG,"2018 Week 16",2018-12-23,Home,BUF,Q1,Receiving,"R. Burkhead",,,,,,,,,1,1,3,0
2018,16,REG,"2018 Week 16",2018-12-23,Home,BUF,Q1,Receiving,"R. Gronkowski",,,,,,,,,1,0,0,0
2018,16,REG,"2018 Week 16",2018-12-23,Home,BUF,Q1,Receiving,"J. White",,,,,,,,,1,0,0,0
2018,16,REG,"2018 Week 16",2018-12-23,Home,BUF,Q2,Passing,"T. Brady",4,7,24,1,0,,,,,,,
2018,16,REG,"2018 Week 16",2018-12-23,Home,BUF,Q2,Rushing,"C. Patterson",,,,,,2,42,0,,,,
2018,16,REG,"2018 Week 16",2018-12-23,Home,BUF,Q2,Rushing,"J. White",,,,,,2,32,1,,,,
2018,16,REG,"2018 Week 16",2018-12-23,Home,BUF,Q2,Rushing,"S. Michel",,,,,,3,18,0,,,,
2018,16,REG,"2018 Week 16",2018-12-23,Home,BUF,Q2,Rushing,"R. Burkhead",,,,,,1,2,0,,,,
2018,16,REG,"2018 Week 16",2018-12-23,Home,BUF,Q2,Receiving,"R. Burkhead",,,,,,,,,3,2,12,0
2018,16,REG,"2018 Week 16",2018-12-23,Home,BUF,Q2,Receiving,"J. White",,,,,,,,,1,1,9,0
2018,16,REG,"2018 Week 16",2018-12-23,Home,BUF,Q2,Receiving,"C. Patterson",,,,,,,,,2,1,3,0
2018,16,REG,"2018 Week 16",2018-12-23,Home,BUF,Q3,Passing,"T. Brady",4,7,65,1,1,,,,,,,
2018,16,REG,"2018 Week 16",2018-12-23,Home,BUF,Q3,Rushing,"S. Michel",,,,,,8,53,0,,,,
2018,16,REG,"2018 Week 16",2018-12-23,Home,BUF,Q3,Rushing,"R. Burkhead",,,,,,4,16,0,,,,
2018,16,REG,"2018 Week 16",2018-12-23,Home,BUF,Q3,Receiving,"J. Edelman",,,,,,,,,3,2,36,1
2018,16,REG,"2018 Week 16",2018-12-23,Home,BUF,Q3,Receiving,"R. Burkhead",,,,,,,,,1,1,25,0
2018,16,REG,"2018 Week 16",2018-12-23,Home,BUF,Q3,Receiving,"J. White",,,,,,,,,1,1,4,0
2018,16,REG,"2018 Week 16",2018-12-23,Home,BUF,Q3,Receiving,"R. Gronkowski",,,,,,,,,1,0,0,0
2018,16,REG,"2018 Week 16",2018-12-23,Home,BUF,Q4,Passing,"T. Brady",2,4,21,0,0,,,,,,,
2018,16,REG,"2018 Week 16",2018-12-23,Home,BUF,Q4,Passing,"B. Hoyer",0,1,0,0,0,,,,,,,
2018,16,REG,"2018 Week 16",2018-12-23,Home,BUF,Q4,Rushing,"P. Dorsett",,,,,,2,13,0,,,,
2018,16,REG,"2018 Week 16",2018-12-23,Home,BUF,Q4,Rushing,"R. Burkhead",,,,,,6,10,0,,,,
2018,16,REG,"2018 Week 16",2018-12-23,Home,BUF,Q4,Rushing,"J. White",,,,,,5,4,0,,,,
2018,16,REG,"2018 Week 16",2018-12-23,Home,BUF,Q4,Rushing,"B. Hoyer",,,,,,2,-2,0,,,,
2018,16,REG,"2018 Week 16",2018-12-23,Home,BUF,Q4,Receiving,"J. Edelman",,,,,,,,,3,2,21,0
2018,16,REG,"2018 Week 16",2018-12-23,Home,BUF,Q4,Receiving,"J. White",,,,,,,,,1,0,0,0
2018,16,REG,"2018 Week 16",2018-12-23,Home,BUF,Q4,Receiving,"R. Gronkowski",,,,,,,,,1,0,0,0
2018,17,REG,"2018 Week 17",2018-12-30,Home,NYJ,Q1,Passing,"T. Brady",10,12,91,0,1,,,,,,,
2018,17,REG,"2018 Week 17",2018-12-30,Home,NYJ,Q1,Rushing,"S. Michel",,,,,,4,12,0,,,,
2018,17,REG,"2018 Week 17",2018-12-30,Home,NYJ,Q1,Rushing,"R. Burkhead",,,,,,3,0,0,,,,
2018,17,REG,"2018 Week 17",2018-12-30,Home,NYJ,Q1,Receiving,"J. Edelman",,,,,,,,,2,2,29,0
2018,17,REG,"2018 Week 17",2018-12-30,Home,NYJ,Q1,Receiving,"J. White",,,,,,,,,3,2,18,1
2018,17,REG,"2018 Week 17",2018-12-30,Home,NYJ,Q1,Receiving,"C. Hogan",,,,,,,,,2,2,14,0
2018,17,REG,"2018 Week 17",2018-12-30,Home,NYJ,Q1,Receiving,"P. Dorsett",,,,,,,,,2,2,14,0
2018,17,REG,"2018 Week 17",2018-12-30,Home,NYJ,Q1,Receiving,"R. Gronkowski",,,,,,,,,1,1,14,0
2018,17,REG,"2018 Week 17",2018-12-30,Home,NYJ,Q1,Receiving,"J. Develin",,,,,,,,,1,1,2,0
2018,17,REG,"2018 Week 17",2018-12-30,Home,NYJ,Q1,Receiving,"R. Burkhead",,,,,,,,,1,0,0,0
2018,17,REG,"2018 Week 17",2018-12-30,Home,NYJ,Q2,Passing,"T. Brady",6,10,74,0,2,,,,,,,
2018,17,REG,"2018 Week 17",2018-12-30,Home,NYJ,Q2,Rushing,"J. White",,,,,,4,30,0,,,,
2018,17,REG,"2018 Week 17",2018-12-30,Home,NYJ,Q2,Rushing,"S. Michel",,,,,,2,14,0,,,,
2018,17,REG,"2018 Week 17",2018-12-30,Home,NYJ,Q2,Rushing,"P. Dorsett",,,,,,1,11,0,,,,
2018,17,REG,"2018 Week 17",2018-12-30,Home,NYJ,Q2,Receiving,"J. Edelman",,,,,,,,,2,2,35,0
2018,17,REG,"2018 Week 17",2018-12-30,Home,NYJ,Q2,Receiving,"R. Burkhead",,,,,,,,,1,1,18,1
2018,17,REG,"2018 Week 17",2018-12-30,Home,NYJ,Q2,Receiving,"P. Dorsett",,,,,,,,,2,2,13,1
2018,17,REG,"2018 Week 17",2018-12-30,Home,NYJ,Q2,Receiving,"C. Hogan",,,,,,,,,4,1,8,0
